Data,Hora,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh),dt
2022-09-11,11,0.046,0.0,0.536,High,1662894000
2022-09-11,12,0.5,0.0,0.96,Medium,1662897600
2022-09-11,13,0.0,0.0,0.652,High,1662901200
2022-09-11,14,0.047,0.0,0.566,High,1662904800
2022-09-11,15,0.259,0.0,0.744,Medium,1662908400
2022-09-11,16,0.0,0.0,0.415,High,1662912000
2022-09-11,17,0.243,0.0,0.34,Low,1662915600
2022-09-11,18,0.449,0.0,0.063,,1662919200
2022-09-11,19,0.522,0.0,0.006,,1662922800
2022-09-11,20,0.631,0.0,0.0,,1662926400
2022-09-11,21,0.68,0.0,0.0,,1662930000
2022-09-11,22,0.0,0.549,0.0,,1662933600
2022-09-11,23,0.0,0.563,0.0,,1662937200
2022-09-12,0,0.0,0.315,0.0,,1662940800
2022-09-12,1,0.0,0.18,0.0,,1662944400
2022-09-12,2,0.0,0.188,0.0,,1662948000
2022-09-12,3,0.0,0.2,0.0,,1662951600
2022-09-12,4,0.0,0.208,0.0,,1662955200
2022-09-12,5,0.0,0.175,0.0,,1662958800
2022-09-12,6,0.0,0.18,0.0,,1662962400
2022-09-12,7,0.0,0.257,0.0,,1662966000
2022-09-12,8,0.365,0.0,0.024,,1662969600
2022-09-12,9,0.113,0.0,0.105,,1662973200
2022-09-12,10,0.037,0.0,0.189,Medium,1662976800
2022-09-12,11,0.0,0.0,0.243,Medium,1662980400
2022-09-12,12,0.0,0.0,0.3,Medium,1662984000
2022-09-12,13,0.0,0.0,0.248,High,1662987600
2022-09-12,14,0.019,0.0,0.228,Medium,1662991200
2022-09-12,15,0.168,0.0,0.167,,1662994800
2022-09-12,16,0.043,0.0,0.279,Low,1662998400
2022-09-12,17,0.302,0.0,0.052,,1663002000
2022-09-12,18,0.285,0.0,0.067,,1663005600
2022-09-12,19,1.67,0.0,0.001,,1663009200
2022-09-12,20,0.891,0.0,0.0,,1663012800
2022-09-12,21,0.969,0.0,0.0,,1663016400
2022-09-12,22,0.0,0.409,0.0,,1663020000
2022-09-12,23,0.0,0.354,0.0,,1663023600
2022-09-13,0,0.0,0.237,0.0,,1663027200
2022-09-13,1,0.0,0.193,0.0,,1663030800
2022-09-13,2,0.0,0.18,0.0,,1663034400
2022-09-13,3,0.0,0.183,0.0,,1663038000
2022-09-13,4,0.0,0.199,0.0,,1663041600
2022-09-13,5,0.0,0.191,0.0,,1663045200
2022-09-13,6,0.0,0.176,0.0,,1663048800
2022-09-13,7,0.0,0.241,0.014,,1663052400
2022-09-13,8,0.274,0.0,0.07,,1663056000
2022-09-13,9,0.036,0.0,0.191,Medium,1663059600
2022-09-13,10,0.013,0.0,0.163,Medium,1663063200
2022-09-13,11,0.028,0.0,0.154,Medium,1663066800
2022-09-13,12,0.0,0.0,0.206,Very High,1663070400
2022-09-13,13,0.0,0.0,0.19,Medium,1663074000
2022-09-13,14,0.0,0.0,0.176,High,1663077600
2022-09-13,15,0.0,0.0,0.175,High,1663081200
2022-09-13,16,0.052,0.0,0.256,Medium,1663084800
2022-09-13,17,0.058,0.0,0.186,Low,1663088400
2022-09-13,18,0.426,0.0,0.142,Low,1663092000
2022-09-13,19,0.547,0.0,0.01,,1663095600
2022-09-13,20,0.618,0.0,0.0,,1663099200
2022-09-13,21,0.62,0.0,0.0,,1663102800
2022-09-13,22,0.0,0.549,0.0,,1663106400
2022-09-13,23,0.0,0.575,0.0,,1663110000
2022-09-14,0,0.0,0.652,0.0,,1663113600
2022-09-14,1,0.0,0.584,0.0,,1663117200
2022-09-14,2,0.0,0.479,0.0,,1663120800
2022-09-14,3,0.0,0.214,0.0,,1663124400
2022-09-14,4,0.0,0.178,0.0,,1663128000
2022-09-14,5,0.0,0.17,0.0,,1663131600
2022-09-14,6,0.0,0.181,0.0,,1663135200
2022-09-14,7,0.0,0.35,0.0,,1663138800
2022-09-14,8,0.343,0.0,0.006,,1663142400
2022-09-14,9,0.181,0.0,0.003,,1663146000
2022-09-14,10,0.045,0.0,0.127,Medium,1663149600
2022-09-14,11,0.002,0.0,0.186,Medium,1663153200
2022-09-14,12,0.0,0.0,0.254,High,1663156800
2022-09-14,13,0.0,0.0,0.261,High,1663160400
2022-09-14,14,0.0,0.0,0.181,Very High,1663164000
2022-09-14,15,0.0,0.0,0.19,High,1663167600
2022-09-14,16,0.0,0.0,0.231,High,1663171200
2022-09-14,17,0.077,0.0,0.187,Low,1663174800
2022-09-14,18,0.26,0.0,0.086,,1663178400
2022-09-14,19,0.296,0.0,0.009,,1663182000
2022-09-14,20,0.419,0.0,0.0,,1663185600
2022-09-14,21,0.4,0.0,0.0,,1663189200
2022-09-14,22,0.0,0.426,0.0,,1663192800
2022-09-14,23,0.0,0.513,0.0,,1663196400
2022-09-15,0,0.0,0.501,0.0,,1663200000
2022-09-15,1,0.0,0.534,0.0,,1663203600
2022-09-15,2,0.0,0.472,0.0,,1663207200
2022-09-15,3,0.0,0.44,0.0,,1663210800
2022-09-15,4,0.0,0.551,0.0,,1663214400
2022-09-15,5,0.0,0.312,0.0,,1663218000
2022-09-15,6,0.0,0.289,0.0,,1663221600
2022-09-15,7,0.0,0.269,0.027,,1663225200
2022-09-15,8,0.11,0.0,0.223,Medium,1663228800
2022-09-15,9,0.0,0.0,0.183,Medium,1663232400
2022-09-15,10,0.0,0.0,0.183,Medium,1663236000
2022-09-15,11,0.0,0.0,0.232,High,1663239600
2022-09-15,12,0.0,0.0,0.234,Medium,1663243200
2022-09-15,13,0.031,0.0,0.269,Medium,1663246800
2022-09-15,14,0.0,0.0,0.191,Medium,1663250400
2022-09-15,15,0.0,0.0,0.198,High,1663254000
2022-09-15,16,0.0,0.0,0.236,High,1663257600
2022-09-15,17,0.087,0.0,0.173,Low,1663261200
2022-09-15,18,0.694,0.0,0.042,,1663264800
2022-09-15,19,1.313,0.0,0.004,,1663268400
2022-09-15,20,0.501,0.0,0.0,,1663272000
2022-09-15,21,0.449,0.0,0.0,,1663275600
2022-09-15,22,0.0,0.473,0.0,,1663279200
2022-09-15,23,0.0,0.832,0.0,,1663282800
2022-09-16,0,0.0,0.552,0.0,,1663286400
2022-09-16,1,0.0,0.394,0.0,,1663290000
2022-09-16,2,0.0,0.372,0.0,,1663293600
2022-09-16,3,0.0,0.378,0.0,,1663297200
2022-09-16,4,0.0,0.304,0.0,,1663300800
2022-09-16,5,0.0,0.201,0.0,,1663304400
2022-09-16,6,0.0,0.188,0.0,,1663308000
2022-09-16,7,0.0,0.429,0.001,,1663311600
2022-09-16,8,0.318,0.0,0.069,,1663315200
2022-09-16,9,0.025,0.0,0.199,Medium,1663318800
2022-09-16,10,0.227,0.0,0.625,Medium,1663322400
2022-09-16,11,0.0,0.0,0.285,Very High,1663326000
2022-09-16,12,0.0,0.0,0.234,Very High,1663329600
2022-09-16,13,0.0,0.0,0.189,Very High,1663333200
2022-09-16,14,0.0,0.0,0.187,Very High,1663336800
2022-09-16,15,0.0,0.0,0.191,Very High,1663340400
2022-09-16,16,0.0,0.0,0.195,High,1663344000
2022-09-16,17,0.0,0.0,0.19,Medium,1663347600
2022-09-16,18,0.343,0.0,0.08,,1663351200
2022-09-16,19,0.785,0.0,0.004,,1663354800
2022-09-16,20,0.62,0.0,0.0,,1663358400
2022-09-16,21,0.669,0.0,0.0,,1663362000
2022-09-16,22,0.0,0.519,0.0,,1663365600
2022-09-16,23,0.0,0.43,0.0,,1663369200
2022-09-17,0,0.0,0.425,0.0,,1663372800
2022-09-17,1,0.0,0.399,0.0,,1663376400
2022-09-17,2,0.0,0.393,0.0,,1663380000
2022-09-17,3,0.0,0.432,0.0,,1663383600
2022-09-17,4,0.0,0.205,0.0,,1663387200
2022-09-17,5,0.0,0.193,0.0,,1663390800
2022-09-17,6,0.0,0.172,0.0,,1663394400
2022-09-17,7,0.0,0.154,0.014,,1663398000
2022-09-17,8,0.053,0.0,0.143,Medium,1663401600
2022-09-17,9,0.0,0.0,0.201,High,1663405200
2022-09-17,10,0.0,0.0,0.197,High,1663408800
2022-09-17,11,0.135,0.0,0.599,Medium,1663412400
2022-09-17,12,0.188,0.0,0.603,High,1663416000
2022-09-17,13,0.0,0.0,0.2,Very High,1663419600
2022-09-17,14,0.0,0.0,0.195,High,1663423200
2022-09-17,15,0.0,0.0,0.239,High,1663426800
2022-09-17,16,0.0,0.0,0.259,High,1663430400
2022-09-17,17,0.046,0.0,0.238,Medium,1663434000
2022-09-17,18,0.24,0.0,0.103,,1663437600
2022-09-17,19,0.544,0.0,0.006,,1663441200
2022-09-17,20,0.222,0.0,0.0,,1663444800
2022-09-17,21,0.219,0.0,0.0,,1663448400
2022-09-17,22,0.0,0.552,0.0,,1663452000
2022-09-17,23,0.0,0.477,0.0,,1663455600
2022-09-18,0,0.0,0.46,0.0,,1663459200
2022-09-18,1,0.0,0.432,0.0,,1663462800
2022-09-18,2,0.0,0.228,0.0,,1663466400
2022-09-18,3,0.0,0.21,0.0,,1663470000
2022-09-18,4,0.0,0.19,0.0,,1663473600
2022-09-18,5,0.0,0.17,0.0,,1663477200
2022-09-18,6,0.0,0.177,0.0,,1663480800
2022-09-18,7,0.0,0.173,0.011,,1663484400
2022-09-18,8,0.0,0.0,0.189,Medium,1663488000
2022-09-18,9,0.048,0.0,0.342,Medium,1663491600
2022-09-18,10,0.27,0.0,0.449,Medium,1663495200
2022-09-18,11,1.21,0.0,0.344,,1663498800
2022-09-18,12,1.139,0.0,0.625,,1663502400
2022-09-18,13,0.076,0.0,0.693,High,1663506000
2022-09-18,14,0.0,0.0,0.358,Very High,1663509600
2022-09-18,15,0.0,0.0,0.308,High,1663513200
2022-09-18,16,0.247,0.0,0.413,Medium,1663516800
2022-09-18,17,0.026,0.0,0.261,Medium,1663520400
2022-09-18,18,0.853,0.0,0.059,,1663524000
2022-09-18,19,1.089,0.0,0.004,,1663527600
2022-09-18,20,0.349,0.0,0.0,,1663531200
2022-09-18,21,0.321,0.0,0.0,,1663534800
2022-09-18,22,0.0,0.257,0.0,,1663538400
2022-09-18,23,0.0,0.348,0.0,,1663542000
2022-09-19,0,0.0,0.209,0.0,,1663545600
2022-09-19,1,0.0,0.256,0.0,,1663549200
2022-09-19,2,0.0,0.223,0.0,,1663552800
2022-09-19,3,0.0,0.182,0.0,,1663556400
2022-09-19,4,0.0,0.185,0.0,,1663560000
2022-09-19,5,0.0,0.192,0.0,,1663563600
2022-09-19,6,0.0,0.188,0.0,,1663567200
2022-09-19,7,0.0,0.38,0.001,,1663570800
2022-09-19,8,0.069,0.0,0.173,Low,1663574400
2022-09-19,9,0.0,0.0,0.182,High,1663578000
2022-09-19,10,0.027,0.0,0.274,High,1663581600
2022-09-19,11,0.0,0.0,0.2,Very High,1663585200
2022-09-19,12,0.0,0.0,0.197,Very High,1663588800
2022-09-19,13,0.0,0.0,0.202,Very High,1663592400
2022-09-19,14,0.0,0.0,0.214,Very High,1663596000
2022-09-19,15,0.0,0.0,0.235,High,1663599600
2022-09-19,16,0.0,0.0,0.214,High,1663603200
2022-09-19,17,0.014,0.0,0.2,Medium,1663606800
2022-09-19,18,0.146,0.0,0.085,,1663610400
2022-09-19,19,0.359,0.0,0.003,,1663614000
2022-09-19,20,0.583,0.0,0.0,,1663617600
2022-09-19,21,0.425,0.0,0.0,,1663621200
2022-09-19,22,0.0,0.321,0.0,,1663624800
2022-09-19,23,0.0,0.385,0.0,,1663628400
2022-09-20,0,0.0,0.237,0.0,,1663632000
2022-09-20,1,0.0,0.219,0.0,,1663635600
2022-09-20,2,0.0,0.284,0.0,,1663639200
2022-09-20,3,0.0,0.263,0.0,,1663642800
2022-09-20,4,0.0,0.188,0.0,,1663646400
2022-09-20,5,0.0,0.189,0.0,,1663650000
2022-09-20,6,0.0,0.175,0.0,,1663653600
2022-09-20,7,0.0,0.171,0.01,,1663657200
2022-09-20,8,0.116,0.0,0.157,Medium,1663660800
2022-09-20,9,0.0,0.0,0.19,High,1663664400
2022-09-20,10,0.0,0.0,0.199,High,1663668000
2022-09-20,11,0.0,0.0,0.203,Very High,1663671600
2022-09-20,12,0.0,0.0,0.195,Very High,1663675200
2022-09-20,13,0.0,0.0,0.189,Very High,1663678800
2022-09-20,14,0.0,0.0,0.2,Very High,1663682400
2022-09-20,15,0.0,0.0,0.217,Very High,1663686000
2022-09-20,16,0.0,0.0,0.192,High,1663689600
2022-09-20,17,0.015,0.0,0.248,Medium,1663693200
2022-09-20,18,0.365,0.0,0.08,,1663696800
2022-09-20,19,1.036,0.0,0.001,,1663700400
2022-09-20,20,0.946,0.0,0.0,,1663704000
2022-09-20,21,0.541,0.0,0.0,,1663707600
2022-09-20,22,0.0,0.444,0.0,,1663711200
2022-09-20,23,0.0,0.429,0.0,,1663714800
2022-09-21,0,0.0,0.232,0.0,,1663718400
2022-09-21,1,0.0,0.191,0.0,,1663722000
2022-09-21,2,0.0,0.177,0.0,,1663725600
2022-09-21,3,0.0,0.172,0.0,,1663729200
2022-09-21,4,0.0,0.177,0.0,,1663732800
2022-09-21,5,0.0,0.189,0.0,,1663736400
2022-09-21,6,0.0,0.188,0.0,,1663740000
2022-09-21,7,0.0,0.325,0.008,,1663743600
2022-09-21,8,0.139,0.0,0.211,Medium,1663747200
2022-09-21,9,0.0,0.0,0.199,High,1663750800
2022-09-21,10,0.0,0.0,0.192,High,1663754400
2022-09-21,11,0.0,0.0,0.209,Very High,1663758000
2022-09-21,12,0.0,0.0,0.214,Very High,1663761600
2022-09-21,13,0.0,0.0,0.212,Very High,1663765200
2022-09-21,14,0.0,0.0,0.402,High,1663768800
2022-09-21,15,0.0,0.0,0.413,High,1663772400
2022-09-21,16,0.0,0.0,0.392,Medium,1663776000
2022-09-21,17,0.048,0.0,0.293,Medium,1663779600
2022-09-21,18,0.317,0.0,0.061,,1663783200
2022-09-21,19,0.385,0.0,0.001,,1663786800
2022-09-21,20,0.703,0.0,0.0,,1663790400
2022-09-21,21,0.452,0.0,0.0,,1663794000
2022-09-21,22,0.0,0.338,0.0,,1663797600
2022-09-21,23,0.0,0.348,0.0,,1663801200
2022-09-22,0,0.0,0.339,0.0,,1663804800
2022-09-22,1,0.0,0.255,0.0,,1663808400
2022-09-22,2,0.0,0.286,0.0,,1663812000
2022-09-22,3,0.0,0.229,0.0,,1663815600
2022-09-22,4,0.0,0.17,0.0,,1663819200
2022-09-22,5,0.0,0.191,0.0,,1663822800
2022-09-22,6,0.0,0.202,0.0,,1663826400
2022-09-22,7,0.0,0.372,0.012,,1663830000
2022-09-22,8,0.246,0.0,0.088,,1663833600
2022-09-22,9,0.069,0.0,0.136,Low,1663837200
2022-09-22,10,0.0,0.0,0.205,Medium,1663840800
2022-09-22,11,0.0,0.0,0.584,High,1663844400
2022-09-22,12,0.12,0.0,0.648,High,1663848000
2022-09-22,13,0.0,0.0,0.219,Very High,1663851600
2022-09-22,14,0.0,0.0,0.2,Very High,1663855200
2022-09-22,15,0.033,0.0,0.446,High,1663858800
2022-09-22,16,0.0,0.0,0.322,High,1663862400
2022-09-22,17,0.043,0.0,0.283,Medium,1663866000
2022-09-22,18,0.28,0.0,0.06,,1663869600
2022-09-22,19,1.63,0.0,0.002,,1663873200
2022-09-22,20,0.651,0.0,0.0,,1663876800
2022-09-22,21,0.492,0.0,0.0,,1663880400
2022-09-22,22,0.0,0.495,0.0,,1663884000
2022-09-22,23,0.0,0.513,0.0,,1663887600
2022-09-23,0,0.0,0.444,0.0,,1663891200
2022-09-23,1,0.0,0.43,0.0,,1663894800
2022-09-23,2,0.0,0.366,0.0,,1663898400
2022-09-23,3,0.0,0.34,0.0,,1663902000
2022-09-23,4,0.0,0.198,0.0,,1663905600
2022-09-23,5,0.0,0.172,0.0,,1663909200
2022-09-23,6,0.0,0.17,0.0,,1663912800
2022-09-23,7,0.0,0.261,0.0,,1663916400
2022-09-23,8,0.269,0.0,0.101,Low,1663920000
2022-09-23,9,0.039,0.0,0.187,Medium,1663923600
2022-09-23,10,0.0,0.0,0.178,High,1663927200
2022-09-23,11,0.0,0.0,0.212,High,1663930800
2022-09-23,12,0.0,0.0,0.196,Very High,1663934400
2022-09-23,13,0.0,0.0,0.183,Very High,1663938000
2022-09-23,14,0.0,0.0,0.228,Very High,1663941600
2022-09-23,15,0.0,0.0,0.232,Very High,1663945200
2022-09-23,16,0.0,0.0,0.213,High,1663948800
2022-09-23,17,0.0,0.0,0.193,Medium,1663952400
2022-09-23,18,0.318,0.0,0.067,,1663956000
2022-09-23,19,0.388,0.0,0.0,,1663959600
2022-09-23,20,0.22,0.0,0.0,,1663963200
2022-09-23,21,0.472,0.0,0.0,,1663966800
2022-09-23,22,0.0,0.507,0.0,,1663970400
2022-09-23,23,0.0,0.443,0.0,,1663974000
2022-09-24,0,0.0,0.177,0.0,,1663977600
2022-09-24,1,0.0,0.18,0.0,,1663981200
2022-09-24,2,0.0,0.196,0.0,,1663984800
2022-09-24,3,0.0,0.191,0.0,,1663988400
2022-09-24,4,0.0,0.172,0.0,,1663992000
2022-09-24,5,0.0,0.173,0.0,,1663995600
2022-09-24,6,0.0,0.189,0.0,,1663999200
2022-09-24,7,0.0,0.191,0.005,,1664002800
2022-09-24,8,0.0,0.0,0.201,Medium,1664006400
2022-09-24,9,0.114,0.0,0.318,High,1664010000
2022-09-24,10,0.0,0.0,0.227,Very High,1664013600
2022-09-24,11,0.098,0.0,0.717,High,1664017200
2022-09-24,12,0.267,0.0,0.916,Medium,1664020800
2022-09-24,13,0.0,0.0,0.933,Medium,1664024400
2022-09-24,14,0.0,0.0,0.502,High,1664028000
2022-09-24,15,0.0,0.0,0.699,Medium,1664031600
2022-09-24,16,0.448,0.0,0.614,Medium,1664035200
2022-09-24,17,0.095,0.0,0.304,Medium,1664038800
2022-09-24,18,0.32,0.0,0.047,,1664042400
2022-09-24,19,0.338,0.0,0.0,,1664046000
2022-09-24,20,0.256,0.0,0.0,,1664049600
2022-09-24,21,0.277,0.0,0.0,,1664053200
2022-09-24,22,0.0,0.316,0.0,,1664056800
2022-09-24,23,0.0,0.372,0.0,,1664060400
2022-09-25,0,0.0,0.176,0.0,,1664064000
2022-09-25,1,0.0,0.18,0.0,,1664067600
2022-09-25,2,0.0,0.192,0.0,,1664071200
2022-09-25,3,0.0,0.18,0.0,,1664074800
2022-09-25,4,0.0,0.167,0.0,,1664078400
2022-09-25,5,0.0,0.177,0.0,,1664082000
2022-09-25,6,0.0,0.186,0.0,,1664085600
2022-09-25,7,0.0,0.19,0.003,,1664089200
2022-09-25,8,0.087,0.0,0.215,Medium,1664092800
2022-09-25,9,0.0,0.0,0.211,High,1664096400
2022-09-25,10,0.0,0.0,0.22,Very High,1664100000
2022-09-25,11,0.176,0.0,0.455,High,1664103600
2022-09-25,12,0.692,0.0,1.192,,1664107200
2022-09-25,13,0.142,0.0,0.702,High,1664110800
2022-09-25,14,0.0,0.0,0.256,High,1664114400
2022-09-25,15,0.0,0.0,0.253,High,1664118000
2022-09-25,16,0.0,0.0,0.261,High,1664121600
2022-09-25,17,0.07,0.0,0.244,Medium,1664125200
2022-09-25,18,0.323,0.0,0.063,,1664128800
2022-09-25,19,1.475,0.0,0.0,,1664132400
2022-09-25,20,1.225,0.0,0.0,,1664136000
2022-09-25,21,0.687,0.0,0.0,,1664139600
2022-09-25,22,0.0,0.585,0.0,,1664143200
2022-09-25,23,0.0,0.272,0.0,,1664146800
2022-09-26,0,0.0,0.252,0.0,,1664150400
2022-09-26,1,0.0,0.184,0.0,,1664154000
2022-09-26,2,0.0,0.176,0.0,,1664157600
2022-09-26,3,0.0,0.176,0.0,,1664161200
2022-09-26,4,0.0,0.178,0.0,,1664164800
2022-09-26,5,0.0,0.183,0.0,,1664168400
2022-09-26,6,0.0,0.182,0.0,,1664172000
2022-09-26,7,0.0,0.39,0.002,,1664175600
2022-09-26,8,0.051,0.0,0.208,Medium,1664179200
2022-09-26,9,0.0,0.0,0.19,High,1664182800
2022-09-26,10,0.0,0.0,0.29,High,1664186400
2022-09-26,11,0.0,0.0,0.282,Very High,1664190000
2022-09-26,12,0.0,0.0,0.252,Very High,1664193600
2022-09-26,13,0.0,0.0,0.193,Very High,1664197200
2022-09-26,14,0.0,0.0,0.192,Very High,1664200800
2022-09-26,15,0.0,0.0,0.188,Very High,1664204400
2022-09-26,16,0.0,0.0,0.186,High,1664208000
2022-09-26,17,0.004,0.0,0.182,Medium,1664211600
2022-09-26,18,0.167,0.0,0.041,,1664215200
2022-09-26,19,0.844,0.0,0.0,,1664218800
2022-09-26,20,0.483,0.0,0.0,,1664222400
2022-09-26,21,0.578,0.0,0.0,,1664226000
2022-09-26,22,0.0,0.58,0.0,,1664229600
2022-09-26,23,0.0,0.4,0.0,,1664233200
2022-09-27,0,0.0,0.266,0.0,,1664236800
2022-09-27,1,0.0,0.295,0.0,,1664240400
2022-09-27,2,0.0,0.211,0.0,,1664244000
2022-09-27,3,0.0,0.182,0.0,,1664247600
2022-09-27,4,0.0,0.181,0.0,,1664251200
2022-09-27,5,0.0,0.181,0.0,,1664254800
2022-09-27,6,0.0,0.178,0.0,,1664258400
2022-09-27,7,0.0,0.313,0.001,,1664262000
2022-09-27,8,0.029,0.0,0.196,Medium,1664265600
2022-09-27,9,0.0,0.0,0.184,High,1664269200
2022-09-27,10,0.0,0.0,0.192,Very High,1664272800
2022-09-27,11,0.0,0.0,0.2,Very High,1664276400
2022-09-27,12,0.0,0.0,0.206,Very High,1664280000
2022-09-27,13,0.0,0.0,0.202,Very High,1664283600
2022-09-27,14,0.0,0.0,0.194,Very High,1664287200
2022-09-27,15,0.0,0.0,0.189,Very High,1664290800
2022-09-27,16,0.0,0.0,0.183,High,1664294400
2022-09-27,17,0.0,0.0,0.177,Medium,1664298000
2022-09-27,18,0.41,0.0,0.039,,1664301600
2022-09-27,19,1.083,0.0,0.0,,1664305200
2022-09-27,20,0.429,0.0,0.0,,1664308800
2022-09-27,21,0.381,0.0,0.0,,1664312400
2022-09-27,22,0.0,0.437,0.0,,1664316000
2022-09-27,23,0.0,0.267,0.0,,1664319600
2022-09-28,0,0.0,0.177,0.0,,1664323200
2022-09-28,1,0.0,0.186,0.0,,1664326800
2022-09-28,2,0.0,0.187,0.0,,1664330400
2022-09-28,3,0.0,0.264,0.0,,1664334000
2022-09-28,4,0.0,0.205,0.0,,1664337600
2022-09-28,5,0.0,0.179,0.0,,1664341200
2022-09-28,6,0.0,0.184,0.0,,1664344800
2022-09-28,7,0.0,0.414,0.0,,1664348400
2022-09-28,8,0.411,0.0,0.086,,1664352000
2022-09-28,9,0.01,0.0,0.197,Medium,1664355600
2022-09-28,10,0.04,0.0,0.19,Medium,1664359200
2022-09-28,11,0.465,0.0,0.45,,1664362800
2022-09-28,12,0.332,0.0,0.254,Medium,1664366400
2022-09-28,13,0.012,0.0,0.186,Medium,1664370000
2022-09-28,14,0.014,0.0,0.197,Medium,1664373600
2022-09-28,15,0.0,0.0,0.214,Medium,1664377200
2022-09-28,16,0.004,0.0,0.217,Medium,1664380800
2022-09-28,17,0.138,0.0,0.123,Low,1664384400
2022-09-28,18,1.371,0.0,0.088,,1664388000
2022-09-28,19,0.835,0.0,0.0,,1664391600
2022-09-28,20,0.606,0.0,0.0,,1664395200
2022-09-28,21,0.543,0.0,0.0,,1664398800
2022-09-28,22,0.0,0.498,0.0,,1664402400
2022-09-28,23,0.0,0.446,0.0,,1664406000
2022-09-29,0,0.0,0.447,0.0,,1664409600
2022-09-29,1,0.0,0.441,0.0,,1664413200
2022-09-29,2,0.0,0.19,0.0,,1664416800
2022-09-29,3,0.0,0.196,0.0,,1664420400
2022-09-29,4,0.0,0.184,0.0,,1664424000
2022-09-29,5,0.0,0.187,0.0,,1664427600
2022-09-29,6,0.0,0.18,0.0,,1664431200
2022-09-29,7,0.0,0.221,0.0,,1664434800
2022-09-29,8,0.386,0.0,0.006,,1664438400
2022-09-29,9,0.084,0.0,0.154,Low,1664442000
2022-09-29,10,0.029,0.0,0.194,High,1664445600
2022-09-29,11,0.053,0.0,0.17,Low,1664449200
2022-09-29,12,0.038,0.0,0.18,Medium,1664452800
2022-09-29,13,0.0,0.0,0.219,High,1664456400
2022-09-29,14,0.0,0.0,0.222,Very High,1664460000
2022-09-29,15,0.0,0.0,0.22,High,1664463600
2022-09-29,16,0.0,0.0,0.217,High,1664467200
2022-09-29,17,0.042,0.0,0.147,Low,1664470800
2022-09-29,18,0.336,0.0,0.046,,1664474400
2022-09-29,19,0.819,0.0,0.0,,1664478000
2022-09-29,20,0.674,0.0,0.0,,1664481600
2022-09-29,21,0.58,0.0,0.0,,1664485200
2022-09-29,22,0.0,0.419,0.0,,1664488800
2022-09-29,23,0.0,0.292,0.0,,1664492400
2022-09-30,0,0.0,0.183,0.0,,1664496000
2022-09-30,1,0.0,0.174,0.0,,1664499600
2022-09-30,2,0.0,0.193,0.0,,1664503200
2022-09-30,3,0.0,0.241,0.0,,1664506800
2022-09-30,4,0.0,0.175,0.0,,1664510400
2022-09-30,5,0.0,0.175,0.0,,1664514000
2022-09-30,6,0.0,0.178,0.0,,1664517600
2022-09-30,7,0.0,0.339,0.001,,1664521200
2022-09-30,8,0.285,0.0,0.23,Medium,1664524800
2022-09-30,9,0.0,0.0,0.197,High,1664528400
2022-09-30,10,0.0,0.0,0.213,Very High,1664532000
2022-09-30,11,0.0,0.0,0.28,Very High,1664535600
2022-09-30,12,0.0,0.0,0.259,Very High,1664539200
2022-09-30,13,0.0,0.0,0.207,Very High,1664542800
2022-09-30,14,0.0,0.0,0.195,Very High,1664546400
2022-09-30,15,0.0,0.0,0.184,High,1664550000
2022-09-30,16,0.0,0.0,0.198,High,1664553600
2022-09-30,17,0.048,0.0,0.218,Low,1664557200
2022-09-30,18,0.216,0.0,0.051,,1664560800
2022-09-30,19,0.35,0.0,0.0,,1664564400
2022-09-30,20,0.219,0.0,0.0,,1664568000
2022-09-30,21,0.256,0.0,0.0,,1664571600
2022-09-30,22,0.0,0.376,0.0,,1664575200
2022-09-30,23,0.0,0.363,0.0,,1664578800
2022-10-01,0,0.0,0.388,0.0,,1664582400
2022-10-01,1,0.0,0.382,0.0,,1664586000
2022-10-01,2,0.0,0.254,0.0,,1664589600
2022-10-01,3,0.0,0.185,0.0,,1664593200
2022-10-01,4,0.0,0.178,0.0,,1664596800
2022-10-01,5,0.0,0.179,0.0,,1664600400
2022-10-01,6,0.0,0.179,0.0,,1664604000
2022-10-01,7,0.0,0.175,0.001,,1664607600
2022-10-01,8,0.018,0.0,0.177,Medium,1664611200
2022-10-01,9,0.348,0.0,0.456,Medium,1664614800
2022-10-01,10,0.0,0.0,0.489,High,1664618400
2022-10-01,11,0.0,0.0,0.399,Very High,1664622000
2022-10-01,12,0.0,0.0,0.438,Very High,1664625600
2022-10-01,13,0.0,0.0,0.641,High,1664629200
2022-10-01,14,0.0,0.0,0.379,Very High,1664632800
2022-10-01,15,0.0,0.0,0.394,High,1664636400
2022-10-01,16,0.0,0.0,0.335,High,1664640000
2022-10-01,17,0.083,0.0,0.26,Low,1664643600
2022-10-01,18,0.399,0.0,0.028,,1664647200
2022-10-01,19,0.356,0.0,0.0,,1664650800
2022-10-01,20,0.288,0.0,0.0,,1664654400
2022-10-01,21,0.286,0.0,0.0,,1664658000
2022-10-01,22,0.0,0.323,0.0,,1664661600
2022-10-01,23,0.0,0.422,0.0,,1664665200
2022-10-02,0,0.0,0.408,0.0,,1664668800
2022-10-02,1,0.0,0.222,0.0,,1664672400
2022-10-02,2,0.0,0.22,0.0,,1664676000
2022-10-02,3,0.0,0.217,0.0,,1664679600
2022-10-02,4,0.0,0.218,0.0,,1664683200
2022-10-02,5,0.0,0.216,0.0,,1664686800
2022-10-02,6,0.0,0.218,0.0,,1664690400
