dt,dt_iso,city_name,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,rain_1h,clouds_all,weather_description
1659546000,2022-08-03 17:00:00 +0000 UTC,local,21.37,21.23,19.72,33.68,1012,None,None,64,4.05,None,0,sky is clear
1659549600,2022-08-03 18:00:00 +0000 UTC,local,26.89,28.37,19.72,32.57,1012,None,None,66,3.75,None,0,sky is clear
1659553200,2022-08-03 19:00:00 +0000 UTC,local,25.29,25.73,18.72,30.34,1012,None,None,71,3.09,None,0,sky is clear
1659556800,2022-08-03 20:00:00 +0000 UTC,local,23.62,24.02,17.72,28.12,1012,None,None,76,2.23,None,0,sky is clear
1659560400,2022-08-03 21:00:00 +0000 UTC,local,22.52,22.89,16.72,26.45,1013,None,None,79,1.78,None,0,sky is clear
1659564000,2022-08-03 22:00:00 +0000 UTC,local,21.97,22.39,16.72,25.34,1013,None,None,83,0.94,None,1,sky is clear
1659567600,2022-08-03 23:00:00 +0000 UTC,local,21.67,22.06,17.23,21.82,1013,None,None,83,1.3,None,3,sky is clear
1659571200,2022-08-04 00:00:00 +0000 UTC,local,21.13,21.52,17.23,21.26,1013,None,None,85,1.18,None,2,sky is clear
1659574800,2022-08-04 01:00:00 +0000 UTC,local,20.59,20.98,16.68,20.7,1013,None,None,87,0.93,None,8,sky is clear
1659578400,2022-08-04 02:00:00 +0000 UTC,local,20.06,20.42,16.68,20.15,1012,None,None,88,0.96,None,10,sky is clear
1659582000,2022-08-04 03:00:00 +0000 UTC,local,19.52,19.88,16.68,19.59,1012,None,None,90,0.63,None,16,few clouds
1659585600,2022-08-04 04:00:00 +0000 UTC,local,18.99,19.32,16.68,19.04,1012,None,None,91,0.34,None,15,few clouds
1659589200,2022-08-04 05:00:00 +0000 UTC,local,18.45,18.75,16.68,18.48,1012,None,None,92,0.43,None,21,few clouds
1659592800,2022-08-04 06:00:00 +0000 UTC,local,17.9,18.15,16.68,19.23,1012,None,None,92,0.53,None,56,broken clouds
1659596400,2022-08-04 07:00:00 +0000 UTC,local,18.42,18.75,16.68,20.34,1013,None,None,93,0.52,None,64,broken clouds
1659600000,2022-08-04 08:00:00 +0000 UTC,local,18.0,18.05,17.72,22.57,1013,None,None,84,0.27,None,66,broken clouds
1659603600,2022-08-04 09:00:00 +0000 UTC,local,23.72,24.24,17.72,24.66,1013,None,None,80,0.82,None,69,broken clouds
1659607200,2022-08-04 10:00:00 +0000 UTC,local,25.38,26.06,17.72,26.07,1013,None,None,80,1.01,None,66,broken clouds
1659610800,2022-08-04 11:00:00 +0000 UTC,local,26.57,26.57,17.72,27.28,1013,None,None,75,1.36,None,64,broken clouds
1659614400,2022-08-04 12:00:00 +0000 UTC,local,28.03,31.0,20.72,28.77,1013,None,None,72,2.02,None,50,scattered clouds
1659618000,2022-08-04 13:00:00 +0000 UTC,local,22.19,22.27,20.72,33.68,1013,None,None,69,2.69,None,50,scattered clouds
1659621600,2022-08-04 14:00:00 +0000 UTC,local,22.41,22.38,20.72,34.79,1013,None,None,64,3.17,None,70,broken clouds
1659625200,2022-08-04 15:00:00 +0000 UTC,local,22.19,22.08,20.72,35.9,1012,None,None,62,3.42,None,34,scattered clouds
1659628800,2022-08-04 16:00:00 +0000 UTC,local,22.31,22.16,20.72,35.9,1012,None,None,60,3.47,None,3,sky is clear
1659632400,2022-08-04 17:00:00 +0000 UTC,local,22.27,22.12,20.72,34.79,1012,None,None,60,3.34,None,1,sky is clear
1659636000,2022-08-04 18:00:00 +0000 UTC,local,27.41,29.07,19.72,33.68,1012,None,None,65,2.98,None,0,sky is clear
1659639600,2022-08-04 19:00:00 +0000 UTC,local,25.28,25.69,18.72,30.34,1012,None,None,70,2.33,None,9,sky is clear
1659643200,2022-08-04 20:00:00 +0000 UTC,local,24.18,24.61,17.72,27.57,1012,None,None,75,1.3,None,19,few clouds
1659646800,2022-08-04 21:00:00 +0000 UTC,local,23.3,23.72,17.72,23.48,1013,None,None,78,0.66,None,1,sky is clear
1659650400,2022-08-04 22:00:00 +0000 UTC,local,22.76,23.21,17.72,22.93,1013,None,None,81,0.43,None,0,sky is clear
1659654000,2022-08-04 23:00:00 +0000 UTC,local,21.68,22.1,17.23,21.82,1013,None,None,84,0.9,None,3,sky is clear
1659657600,2022-08-05 00:00:00 +0000 UTC,local,20.43,20.75,16.72,22.01,1013,None,None,85,0.72,None,26,scattered clouds
1659661200,2022-08-05 01:00:00 +0000 UTC,local,20.48,20.86,17.23,20.9,1013,None,None,87,0.37,None,79,broken clouds
1659664800,2022-08-05 02:00:00 +0000 UTC,local,19.97,20.29,17.23,20.34,1013,None,None,87,0.36,None,89,overcast clouds
1659668400,2022-08-05 03:00:00 +0000 UTC,local,19.44,19.76,17.23,20.34,1013,None,None,89,0.34,None,45,scattered clouds
1659672000,2022-08-05 04:00:00 +0000 UTC,local,19.44,19.79,17.23,19.79,1013,None,None,90,0.39,None,34,scattered clouds
1659675600,2022-08-05 05:00:00 +0000 UTC,local,18.89,19.18,16.68,19.79,1013,None,None,90,0.45,None,32,scattered clouds
1659679200,2022-08-05 06:00:00 +0000 UTC,local,18.87,19.19,16.68,19.79,1013,None,None,91,0.71,None,41,scattered clouds
1659682800,2022-08-05 07:00:00 +0000 UTC,local,19.89,20.28,16.68,20.9,1014,None,None,90,0.94,None,34,scattered clouds
1659686400,2022-08-05 08:00:00 +0000 UTC,local,22.37,22.83,16.72,22.37,1014,None,None,83,0.7,None,33,scattered clouds
1659690000,2022-08-05 09:00:00 +0000 UTC,local,25.45,26.11,17.72,26.29,1014,None,None,79,0.53,None,4,sky is clear
1659693600,2022-08-05 10:00:00 +0000 UTC,local,27.15,29.29,17.72,28.04,1015,None,None,72,1.33,None,29,scattered clouds
1659697200,2022-08-05 11:00:00 +0000 UTC,local,28.11,30.74,27.19,29.12,1015,None,None,69,1.61,None,37,scattered clouds
1659700800,2022-08-05 12:00:00 +0000 UTC,local,29.06,32.13,27.88,30.16,1014,None,None,66,2.18,None,41,scattered clouds
1659704400,2022-08-05 13:00:00 +0000 UTC,local,29.39,32.61,26.77,30.43,1014,None,None,65,3.02,None,35,scattered clouds
1659708000,2022-08-05 14:00:00 +0000 UTC,local,22.01,21.91,19.72,34.79,1014,None,None,63,4.03,None,21,few clouds
1659711600,2022-08-05 15:00:00 +0000 UTC,local,21.18,21.0,18.72,35.34,1014,None,None,63,4.16,None,13,few clouds
1659715200,2022-08-05 16:00:00 +0000 UTC,local,21.79,21.67,19.72,35.34,1014,None,None,63,4.0,None,8,sky is clear
1659718800,2022-08-05 17:00:00 +0000 UTC,local,28.46,30.42,19.72,34.23,1014,None,None,62,3.81,None,4,sky is clear
1659722400,2022-08-05 18:00:00 +0000 UTC,local,27.97,29.52,20.72,32.57,1013,None,None,61,2.99,None,0,sky is clear
1659726000,2022-08-05 19:00:00 +0000 UTC,local,25.83,26.24,18.72,29.79,1013,None,None,68,2.14,None,1,sky is clear
1659729600,2022-08-05 20:00:00 +0000 UTC,local,24.21,24.59,17.72,27.01,1014,None,None,73,1.53,None,6,sky is clear
1659733200,2022-08-05 21:00:00 +0000 UTC,local,23.66,24.09,17.72,25.34,1014,None,None,77,1.29,None,33,scattered clouds
1659736800,2022-08-05 22:00:00 +0000 UTC,local,23.06,23.46,16.72,23.68,1015,None,None,78,1.8,None,2,sky is clear
1659740400,2022-08-05 23:00:00 +0000 UTC,local,22.54,22.96,16.72,22.93,1015,None,None,81,1.9,None,1,sky is clear
1659744000,2022-08-06 00:00:00 +0000 UTC,local,21.5,21.85,16.72,21.82,1015,None,None,82,1.52,None,0,sky is clear
1659747600,2022-08-06 01:00:00 +0000 UTC,local,21.48,21.88,16.72,21.82,1015,None,None,84,1.16,None,10,sky is clear
1659751200,2022-08-06 02:00:00 +0000 UTC,local,20.48,20.86,17.23,20.7,1015,None,None,87,0.79,None,11,few clouds
1659754800,2022-08-06 03:00:00 +0000 UTC,local,19.92,20.27,16.68,20.15,1014,None,None,88,0.6,None,12,few clouds
1659758400,2022-08-06 04:00:00 +0000 UTC,local,19.45,19.77,16.68,19.59,1014,None,None,89,0.31,None,21,few clouds
1659762000,2022-08-06 05:00:00 +0000 UTC,local,19.41,19.76,16.68,19.59,1015,None,None,90,0.29,None,28,scattered clouds
1659765600,2022-08-06 06:00:00 +0000 UTC,local,19.5,19.91,16.68,19.59,1015,None,None,92,0.46,None,36,scattered clouds
1659769200,2022-08-06 07:00:00 +0000 UTC,local,20.59,21.03,17.23,20.7,1015,None,None,89,0.44,None,27,scattered clouds
1659772800,2022-08-06 08:00:00 +0000 UTC,local,23.69,24.02,17.72,24.54,1015,None,None,73,0.58,None,21,few clouds
1659776400,2022-08-06 09:00:00 +0000 UTC,local,25.32,25.74,17.72,26.14,1016,None,None,70,0.81,None,3,sky is clear
1659780000,2022-08-06 10:00:00 +0000 UTC,local,20.35,20.24,17.72,30.34,1016,None,None,69,1.86,None,9,sky is clear
1659783600,2022-08-06 11:00:00 +0000 UTC,local,28.06,30.13,18.72,33.12,1016,None,None,65,1.87,None,8,sky is clear
1659787200,2022-08-06 12:00:00 +0000 UTC,local,23.29,23.35,19.72,34.79,1016,None,None,64,2.17,None,3,sky is clear
1659790800,2022-08-06 13:00:00 +0000 UTC,local,22.87,22.91,19.72,34.23,1016,None,None,65,2.7,None,1,sky is clear
1659794400,2022-08-06 14:00:00 +0000 UTC,local,22.22,22.22,19.72,35.34,1016,None,None,66,3.29,None,4,sky is clear
1659798000,2022-08-06 15:00:00 +0000 UTC,local,29.01,30.75,19.72,34.79,1015,None,None,58,3.64,None,6,sky is clear
1659801600,2022-08-06 16:00:00 +0000 UTC,local,27.95,29.49,19.72,34.79,1015,None,None,61,3.61,None,7,sky is clear
1659805200,2022-08-06 17:00:00 +0000 UTC,local,27.38,28.66,18.72,32.57,1015,None,None,61,3.42,None,5,sky is clear
1659808800,2022-08-06 18:00:00 +0000 UTC,local,27.34,28.44,18.72,32.01,1015,None,None,59,2.91,None,2,sky is clear
1659812400,2022-08-06 19:00:00 +0000 UTC,local,25.2,25.53,17.72,29.79,1016,None,None,67,2.27,None,2,sky is clear
1659816000,2022-08-06 20:00:00 +0000 UTC,local,22.77,23.11,17.72,22.93,1016,None,None,77,1.59,None,1,sky is clear
1659819600,2022-08-06 21:00:00 +0000 UTC,local,21.06,21.39,17.72,25.34,1016,None,None,83,0.91,None,1,sky is clear
1659823200,2022-08-06 22:00:00 +0000 UTC,local,19.54,19.87,17.72,19.59,1017,None,None,89,0.74,None,69,broken clouds
1659826800,2022-08-06 23:00:00 +0000 UTC,local,19.01,19.32,17.72,19.54,1016,None,None,90,0.36,None,81,broken clouds
1659830400,2022-08-07 00:00:00 +0000 UTC,local,18.47,18.77,17.23,21.45,1016,None,None,92,0.37,None,97,overcast clouds
1659834000,2022-08-07 01:00:00 +0000 UTC,local,18.45,18.75,17.23,20.9,1016,None,None,92,0.65,None,81,broken clouds
1659837600,2022-08-07 02:00:00 +0000 UTC,local,18.45,18.78,17.23,20.34,1015,None,None,93,0.69,None,63,broken clouds
1659841200,2022-08-07 03:00:00 +0000 UTC,local,18.44,18.77,17.23,19.79,1015,None,None,93,1.38,None,61,broken clouds
1659844800,2022-08-07 04:00:00 +0000 UTC,local,17.88,18.15,16.72,19.79,1015,None,None,93,1.54,None,61,broken clouds
1659848400,2022-08-07 05:00:00 +0000 UTC,local,17.88,18.18,16.72,19.23,1014,None,None,94,1.37,None,61,broken clouds
1659852000,2022-08-07 06:00:00 +0000 UTC,local,17.36,17.61,16.72,17.88,1015,None,None,94,1.06,None,58,broken clouds
1659855600,2022-08-07 07:00:00 +0000 UTC,local,17.09,17.26,16.72,17.88,1015,None,None,92,1.19,None,61,broken clouds
1659859200,2022-08-07 08:00:00 +0000 UTC,local,21.33,21.89,16.72,22.47,1016,None,None,91,1.4,None,63,broken clouds
1659862800,2022-08-07 09:00:00 +0000 UTC,local,22.74,23.34,17.72,24.07,1016,None,None,87,1.25,None,81,broken clouds
1659866400,2022-08-07 10:00:00 +0000 UTC,local,24.21,24.78,17.72,25.5,1016,None,None,80,1.36,None,79,broken clouds
1659870000,2022-08-07 11:00:00 +0000 UTC,local,25.65,26.28,18.72,26.74,1016,None,None,77,1.54,None,45,scattered clouds
1659873600,2022-08-07 12:00:00 +0000 UTC,local,26.31,26.31,18.72,27.55,1015,None,None,73,2.04,None,28,scattered clouds
1659877200,2022-08-07 13:00:00 +0000 UTC,local,26.57,26.57,24.74,27.74,1015,None,None,73,3.05,None,1,sky is clear
1659880800,2022-08-07 14:00:00 +0000 UTC,local,27.04,29.01,24.54,28.06,1015,None,None,71,3.54,None,6,sky is clear
1659884400,2022-08-07 15:00:00 +0000 UTC,local,21.77,21.78,20.72,33.68,1015,None,None,68,3.6,None,15,few clouds
1659888000,2022-08-07 16:00:00 +0000 UTC,local,21.27,21.23,19.72,33.68,1014,None,None,68,3.3,None,21,few clouds
1659891600,2022-08-07 17:00:00 +0000 UTC,local,25.86,26.25,19.72,32.57,1014,None,None,67,3.11,None,10,sky is clear
1659895200,2022-08-07 18:00:00 +0000 UTC,local,25.86,26.28,19.72,30.34,1014,None,None,68,2.88,None,9,sky is clear
1659898800,2022-08-07 19:00:00 +0000 UTC,local,23.75,24.06,18.72,28.68,1014,None,None,72,2.47,None,1,sky is clear
1659902400,2022-08-07 20:00:00 +0000 UTC,local,22.64,23.0,17.72,26.45,1015,None,None,78,1.96,None,5,sky is clear
1659906000,2022-08-07 21:00:00 +0000 UTC,local,21.26,21.58,16.72,24.79,1015,None,None,82,1.61,None,2,sky is clear
1659909600,2022-08-07 22:00:00 +0000 UTC,local,20.43,20.72,16.72,23.68,1015,None,None,84,0.9,None,1,sky is clear
1659913200,2022-08-07 23:00:00 +0000 UTC,local,19.39,19.66,16.68,22.57,1015,None,None,87,1.12,None,0,sky is clear
1659916800,2022-08-08 00:00:00 +0000 UTC,local,18.87,19.14,16.12,22.01,1015,None,None,89,1.35,None,2,sky is clear
1659920400,2022-08-08 01:00:00 +0000 UTC,local,18.8,19.06,15.57,21.45,1015,None,None,89,1.43,None,6,sky is clear
1659924000,2022-08-08 02:00:00 +0000 UTC,local,18.8,19.09,15.57,20.9,1015,None,None,90,1.31,None,0,sky is clear
1659927600,2022-08-08 03:00:00 +0000 UTC,local,18.29,18.55,15.57,20.34,1014,None,None,91,1.27,None,7,sky is clear
1659931200,2022-08-08 04:00:00 +0000 UTC,local,17.78,17.99,15.57,19.79,1014,None,None,91,1.8,None,5,sky is clear
1659934800,2022-08-08 05:00:00 +0000 UTC,local,17.25,17.43,15.57,19.79,1014,None,None,92,1.74,None,4,sky is clear
1659938400,2022-08-08 06:00:00 +0000 UTC,local,17.27,17.45,15.57,19.23,1015,None,None,92,1.61,None,11,few clouds
1659942000,2022-08-08 07:00:00 +0000 UTC,local,17.92,18.17,15.72,17.93,1015,None,None,92,1.24,None,13,few clouds
1659945600,2022-08-08 08:00:00 +0000 UTC,local,20.97,21.45,16.72,21.78,1015,None,None,89,0.57,None,12,few clouds
1659949200,2022-08-08 09:00:00 +0000 UTC,local,22.98,23.53,18.72,23.84,1016,None,None,84,0.44,None,1,sky is clear
1659952800,2022-08-08 10:00:00 +0000 UTC,local,25.5,26.04,19.72,26.2,1016,None,None,74,1.31,None,3,sky is clear
1659956400,2022-08-08 11:00:00 +0000 UTC,local,26.99,28.84,18.72,32.01,1016,None,None,70,1.97,None,3,sky is clear
1659960000,2022-08-08 12:00:00 +0000 UTC,local,27.73,30.04,17.72,33.12,1015,None,None,69,2.68,None,2,sky is clear
1659963600,2022-08-08 13:00:00 +0000 UTC,local,27.98,30.37,17.72,34.79,1015,None,None,68,3.39,None,4,sky is clear
1659967200,2022-08-08 14:00:00 +0000 UTC,local,28.26,30.75,17.72,35.34,1015,None,None,67,3.85,None,9,sky is clear
1659970800,2022-08-08 15:00:00 +0000 UTC,local,28.23,30.43,18.72,35.9,1015,None,None,65,4.04,None,6,sky is clear
1659974400,2022-08-08 16:00:00 +0000 UTC,local,27.54,29.59,17.72,34.23,1014,None,None,68,3.61,None,3,sky is clear
1659978000,2022-08-08 17:00:00 +0000 UTC,local,26.39,26.39,17.72,33.68,1015,None,None,64,2.87,None,4,sky is clear
1659981600,2022-08-08 18:00:00 +0000 UTC,local,25.29,25.65,17.72,32.01,1015,None,None,68,2.51,None,7,sky is clear
1659985200,2022-08-08 19:00:00 +0000 UTC,local,23.18,23.49,17.72,29.23,1015,None,None,74,2.13,None,4,sky is clear
1659988800,2022-08-08 20:00:00 +0000 UTC,local,21.6,21.9,17.72,27.01,1015,None,None,80,1.76,None,3,sky is clear
1659992400,2022-08-08 21:00:00 +0000 UTC,local,20.49,20.79,16.72,25.34,1016,None,None,84,1.5,None,8,sky is clear
1659996000,2022-08-08 22:00:00 +0000 UTC,local,19.44,19.71,16.72,24.23,1016,None,None,87,0.97,None,58,broken clouds
1659999600,2022-08-08 23:00:00 +0000 UTC,local,18.92,19.19,16.68,23.12,1016,None,None,89,0.48,None,43,scattered clouds
1660003200,2022-08-09 00:00:00 +0000 UTC,local,18.39,18.63,16.68,22.57,1016,None,None,90,0.38,None,58,broken clouds
1660006800,2022-08-09 01:00:00 +0000 UTC,local,17.87,18.11,16.68,22.01,1015,None,None,92,0.98,None,52,broken clouds
1660010400,2022-08-09 02:00:00 +0000 UTC,local,17.87,18.11,16.68,21.45,1015,None,None,92,1.41,None,56,broken clouds
1660014000,2022-08-09 03:00:00 +0000 UTC,local,17.87,18.14,16.68,20.9,1015,None,None,93,1.31,None,55,broken clouds
1660017600,2022-08-09 04:00:00 +0000 UTC,local,17.87,18.17,16.68,20.34,1014,None,None,94,1.05,None,47,scattered clouds
1660021200,2022-08-09 05:00:00 +0000 UTC,local,17.87,18.14,16.68,19.79,1015,None,None,93,0.7,None,52,broken clouds
1660024800,2022-08-09 06:00:00 +0000 UTC,local,17.33,17.57,16.12,19.79,1015,None,None,94,0.32,None,60,broken clouds
1660028400,2022-08-09 07:00:00 +0000 UTC,local,20.55,20.98,16.72,21.15,1015,None,None,89,0.49,None,49,scattered clouds
1660032000,2022-08-09 08:00:00 +0000 UTC,local,22.89,23.4,16.72,23.7,1015,None,None,83,0.55,None,9,sky is clear
1660035600,2022-08-09 09:00:00 +0000 UTC,local,25.32,25.89,17.72,26.21,1015,None,None,76,1.0,None,7,sky is clear
1660039200,2022-08-09 10:00:00 +0000 UTC,local,26.66,26.66,17.72,32.01,1016,None,None,73,1.4,None,32,scattered clouds
1660042800,2022-08-09 11:00:00 +0000 UTC,local,27.65,29.89,17.72,35.34,1015,None,None,69,2.19,None,6,sky is clear
1660046400,2022-08-09 12:00:00 +0000 UTC,local,28.34,30.9,18.72,35.34,1015,None,None,67,2.53,None,2,sky is clear
1660050000,2022-08-09 13:00:00 +0000 UTC,local,28.87,31.76,18.72,36.45,1015,None,None,66,2.97,None,1,sky is clear
1660053600,2022-08-09 14:00:00 +0000 UTC,local,28.87,31.76,18.72,35.9,1014,None,None,66,3.48,None,3,sky is clear
1660057200,2022-08-09 15:00:00 +0000 UTC,local,28.6,29.73,19.72,35.34,1014,None,None,55,3.65,None,2,sky is clear
1660060800,2022-08-09 16:00:00 +0000 UTC,local,28.86,29.72,19.72,34.23,1014,None,None,52,3.29,None,4,sky is clear
1660064400,2022-08-09 17:00:00 +0000 UTC,local,29.14,30.24,20.72,32.01,1014,None,None,53,2.35,None,2,sky is clear
1660068000,2022-08-09 18:00:00 +0000 UTC,local,28.44,28.86,19.72,30.34,1014,None,None,49,1.52,None,1,sky is clear
1660071600,2022-08-09 19:00:00 +0000 UTC,local,26.94,27.74,18.72,28.68,1014,None,None,56,1.19,None,1,sky is clear
1660075200,2022-08-09 20:00:00 +0000 UTC,local,24.77,24.9,17.72,27.01,1014,None,None,61,0.83,None,0,sky is clear
1660078800,2022-08-09 21:00:00 +0000 UTC,local,23.64,23.78,16.72,25.34,1015,None,None,66,0.33,None,0,sky is clear
1660082400,2022-08-09 22:00:00 +0000 UTC,local,18.8,18.9,16.72,24.23,1015,None,None,83,0.46,None,2,sky is clear
1660086000,2022-08-09 23:00:00 +0000 UTC,local,18.57,18.68,16.72,24.23,1014,None,None,84,0.56,None,9,sky is clear
1660089600,2022-08-10 00:00:00 +0000 UTC,local,22.05,22.16,16.72,24.23,1014,None,None,71,1.11,None,17,few clouds
1660093200,2022-08-10 01:00:00 +0000 UTC,local,22.05,22.16,16.72,24.23,1014,None,None,71,0.11,None,13,few clouds
1660096800,2022-08-10 02:00:00 +0000 UTC,local,18.17,18.44,16.72,24.23,1014,None,None,92,0.63,None,13,few clouds
1660100400,2022-08-10 03:00:00 +0000 UTC,local,17.6,17.9,15.72,24.23,1013,None,None,95,0.81,None,26,scattered clouds
1660104000,2022-08-10 04:00:00 +0000 UTC,local,21.66,21.55,15.72,24.23,1013,None,None,64,0.81,None,35,scattered clouds
1660107600,2022-08-10 05:00:00 +0000 UTC,local,20.97,21.0,15.72,24.23,1013,None,None,72,0.78,None,38,scattered clouds
1660111200,2022-08-10 06:00:00 +0000 UTC,local,19.5,19.59,15.72,20.1,1013,None,None,80,0.94,None,37,scattered clouds
1660114800,2022-08-10 07:00:00 +0000 UTC,local,20.03,20.26,15.72,20.15,1014,None,None,83,0.7,None,58,broken clouds
1660118400,2022-08-10 08:00:00 +0000 UTC,local,18.56,18.82,16.72,28.68,1015,None,None,90,0.98,None,34,scattered clouds
1660122000,2022-08-10 09:00:00 +0000 UTC,local,19.28,19.48,17.72,28.68,1014,None,None,85,0.82,None,36,scattered clouds
1660125600,2022-08-10 10:00:00 +0000 UTC,local,26.07,26.07,19.72,29.79,1014,None,None,76,1.41,None,44,scattered clouds
1660129200,2022-08-10 11:00:00 +0000 UTC,local,27.51,29.75,19.72,32.57,1014,None,None,70,1.22,None,16,few clouds
1660132800,2022-08-10 12:00:00 +0000 UTC,local,29.11,31.88,27.46,32.57,1013,None,None,64,0.99,None,10,sky is clear
1660136400,2022-08-10 13:00:00 +0000 UTC,local,21.15,20.89,19.72,37.01,1013,None,None,60,1.96,None,6,sky is clear
1660140000,2022-08-10 14:00:00 +0000 UTC,local,21.91,21.62,20.72,36.45,1012,None,None,56,2.8,None,6,sky is clear
1660143600,2022-08-10 15:00:00 +0000 UTC,local,22.76,22.53,21.72,34.79,1012,None,None,55,3.86,None,23,few clouds
1660147200,2022-08-10 16:00:00 +0000 UTC,local,22.96,22.85,21.72,32.01,1012,None,None,59,4.58,None,35,scattered clouds
1660150800,2022-08-10 17:00:00 +0000 UTC,local,28.8,30.7,21.72,29.04,1012,None,None,60,4.55,None,34,scattered clouds
1660154400,2022-08-10 18:00:00 +0000 UTC,local,27.74,29.38,20.72,27.93,1012,None,None,63,3.78,None,31,scattered clouds
1660158000,2022-08-10 19:00:00 +0000 UTC,local,19.16,19.12,18.72,25.34,1013,None,None,76,3.02,0.14,23,light rain
1660161600,2022-08-10 20:00:00 +0000 UTC,local,18.03,18.0,17.72,24.23,1013,None,None,81,1.94,None,13,few clouds
1660165200,2022-08-10 21:00:00 +0000 UTC,local,17.91,17.95,17.72,23.68,1014,None,None,84,1.56,None,8,sky is clear
1660168800,2022-08-10 22:00:00 +0000 UTC,local,17.85,17.96,17.72,22.57,1014,None,None,87,1.62,0.25,55,light rain
1660172400,2022-08-10 23:00:00 +0000 UTC,local,17.85,17.99,17.72,22.01,1014,None,None,88,1.11,0.18,50,light rain
1660176000,2022-08-11 00:00:00 +0000 UTC,local,19.26,19.59,17.72,21.77,1013,None,None,90,0.51,None,39,scattered clouds
1660179600,2022-08-11 01:00:00 +0000 UTC,local,21.08,21.41,17.72,21.26,1013,None,None,83,0.85,None,31,scattered clouds
1660183200,2022-08-11 02:00:00 +0000 UTC,local,20.02,20.35,17.72,20.34,1013,None,None,87,1.22,None,14,few clouds
1660186800,2022-08-11 03:00:00 +0000 UTC,local,19.97,20.32,16.72,20.15,1013,None,None,88,1.67,None,12,few clouds
1660190400,2022-08-11 04:00:00 +0000 UTC,local,19.49,19.77,16.72,21.21,1014,None,None,87,1.58,None,23,few clouds
1660194000,2022-08-11 05:00:00 +0000 UTC,local,18.97,19.25,16.72,20.66,1014,None,None,89,1.42,None,49,scattered clouds
1660197600,2022-08-11 06:00:00 +0000 UTC,local,18.34,18.61,15.72,18.68,1014,None,None,91,1.1,None,64,broken clouds
1660201200,2022-08-11 07:00:00 +0000 UTC,local,19.03,19.34,17.72,21.21,1014,None,None,90,0.99,None,65,broken clouds
1660204800,2022-08-11 08:00:00 +0000 UTC,local,20.63,20.97,18.34,22.57,1015,None,None,85,1.07,None,63,broken clouds
1660208400,2022-08-11 09:00:00 +0000 UTC,local,21.71,22.05,19.45,25.34,1015,None,None,81,1.33,None,56,broken clouds
1660212000,2022-08-11 10:00:00 +0000 UTC,local,22.87,23.22,20.01,22.93,1015,None,None,77,0.48,None,83,broken clouds
1660215600,2022-08-11 11:00:00 +0000 UTC,local,23.32,23.72,20.57,28.68,1015,None,None,77,1.49,None,20,few clouds
1660219200,2022-08-11 12:00:00 +0000 UTC,local,23.94,24.35,20.57,24.04,1015,None,None,75,2.8,None,24,few clouds
1660222800,2022-08-11 13:00:00 +0000 UTC,local,25.06,25.5,22.72,25.15,1014,None,None,72,3.21,None,3,sky is clear
1660226400,2022-08-11 14:00:00 +0000 UTC,local,26.0,26.0,22.72,32.01,1014,None,None,69,3.78,None,2,sky is clear
1660230000,2022-08-11 15:00:00 +0000 UTC,local,26.49,26.49,21.72,30.9,1014,None,None,67,4.23,None,3,sky is clear
1660233600,2022-08-11 16:00:00 +0000 UTC,local,26.48,26.48,21.72,30.34,1014,None,None,66,4.04,None,0,sky is clear
1660237200,2022-08-11 17:00:00 +0000 UTC,local,25.95,25.95,21.72,28.68,1014,None,None,64,3.43,None,0,sky is clear
1660240800,2022-08-11 18:00:00 +0000 UTC,local,25.48,25.75,22.23,27.01,1014,None,None,64,2.71,None,0,sky is clear
1660244400,2022-08-11 19:00:00 +0000 UTC,local,23.66,23.91,21.72,25.34,1015,None,None,70,2.19,None,0,sky is clear
1660248000,2022-08-11 20:00:00 +0000 UTC,local,21.72,21.91,19.72,23.12,1015,None,None,75,1.36,None,0,sky is clear
1660251600,2022-08-11 21:00:00 +0000 UTC,local,17.97,17.99,17.72,21.45,1016,None,None,83,0.95,None,0,sky is clear
1660255200,2022-08-11 22:00:00 +0000 UTC,local,16.96,16.83,16.72,20.9,1016,None,None,81,0.67,None,0,sky is clear
1660258800,2022-08-11 23:00:00 +0000 UTC,local,16.9,16.71,16.72,20.34,1016,None,None,79,0.41,None,0,sky is clear
1660262400,2022-08-12 00:00:00 +0000 UTC,local,19.44,19.61,16.72,19.59,1016,None,None,83,0.61,None,0,sky is clear
1660266000,2022-08-12 01:00:00 +0000 UTC,local,18.88,19.07,15.72,19.23,1016,None,None,86,0.54,None,0,sky is clear
1660269600,2022-08-12 02:00:00 +0000 UTC,local,18.61,18.77,15.72,19.04,1015,None,None,86,0.23,None,0,sky is clear
1660273200,2022-08-12 03:00:00 +0000 UTC,local,18.29,18.47,14.72,18.48,1015,None,None,88,0.9,None,2,sky is clear
1660276800,2022-08-12 04:00:00 +0000 UTC,local,17.72,17.87,13.72,17.93,1015,None,None,89,1.15,None,5,sky is clear
1660280400,2022-08-12 05:00:00 +0000 UTC,local,17.72,17.9,13.72,17.93,1015,None,None,90,0.92,None,7,sky is clear
1660284000,2022-08-12 06:00:00 +0000 UTC,local,17.56,17.72,14.72,19.54,1015,None,None,90,0.85,None,13,few clouds
1660287600,2022-08-12 07:00:00 +0000 UTC,local,18.42,18.67,15.72,19.54,1015,None,None,90,0.81,None,8,sky is clear
